,index,latitude,longitude,region,country,observationDate,reportingDate,status,disease,speciesDescription,sumAtRisk,sumCases,sumDeaths,sumDestroyed,sumSlaughtered,Late Report,Late Observation,Mortality,Severity,domestic,wild,unspecified,species,owl,ostrich,greylag goose,bird,captive,tufted duck,guinea fowl,black headed gull,whooper swan,quail,environmental sample,dalmatian pelican,anatidae,goose,horse,dog,yaks,equidae,spotted dove,gull,ibex,emu,swine,chicken,env. sample,boar,mammal,buffaloe,black swan,duck,cattle egret,indian peafowl,turkey,reindeer,cat,goat,crow,swan,phasianidae,muscovy ducks,starling,hippopotamus,mallard,herring gull,deer,pheasant,elephant,goat/sheep ,jackal,accipitridae,buzzard,asian openbill,cattle,pigeon,xpeacock,sheep,stork,camelidae,greater flamingo,mute swan
56,125,53.81666,9.733333,Europe,Germany,2017-07-21,2017-01-08,Confirmed,Equine infectious anaemia,"domestic, equidae",49.0,1.0,0.0,1.0,0.0,0,194,0.0,2.04,1,0,0,'equidae',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,126,-26.8,28.9,Africa,South Africa,2017-07-21,2017-07-31,Confirmed,Influenza - Avian,"domestic, unspecified bird",135.0,50.0,50.0,85.0,0.0,10,0,100.0,37.04,1,0,1,'bird',0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,134,5.54823,-74.46779000000001,Americas,Colombia,2017-07-20,2017-04-08,Confirmed,Foot and mouth disease,"domestic, cattle",195.0,5.0,0.0,195.0,0.0,0,103,0.0,2.56,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
59,145,-26.7,27.7,Africa,South Africa,2017-07-20,2017-07-24,Confirmed,Influenza - Avian,"domestic, goose",25.0,11.0,9.0,0.0,0.0,4,0,81.82,44.0,1,0,0,'goose',0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,146,50.176,45.132,Europe,Russian Federation,2017-07-19,2017-01-08,Confirmed,African swine fever,"domestic, swine",61.0,5.0,5.0,56.0,0.0,0,192,100.0,8.2,1,0,0,'swine',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,148,42.225201,21.468777,Europe,The former Yugoslav Republic of Macedonia,2017-07-19,2017-07-27,Confirmed,Equine infectious anaemia,"domestic, horse",9.0,2.0,0.0,2.0,0.0,8,0,0.0,22.22,1,0,0,'horse',0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,154,45.294189,10.520736,Europe,Italy,2017-07-19,2017-07-21,Confirmed,Influenza - Avian,"domestic, unspecified bird",3.0,3.0,3.0,0.0,0.0,2,0,100.0,100.0,1,0,1,'bird',0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,156,49.699574,32.689397,Europe,Ukraine,2017-07-19,2017-07-21,Confirmed,African swine fever,"domestic, swine",12.0,1.0,1.0,11.0,0.0,2,0,100.0,8.33,1,0,0,'swine',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,159,58.1657,28.190170000000002,Europe,Russian Federation,2017-07-18,2017-01-08,Confirmed,African swine fever,"domestic, swine",214.0,27.0,19.0,10.0,0.0,0,191,70.37,12.62,1,0,0,'swine',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,160,8.141183,-72.3814,Americas,Colombia,2017-07-18,2017-07-28,Confirmed,Foot and mouth disease,"domestic, cattle",81.0,1.0,0.0,81.0,0.0,10,0,0.0,1.23,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
66,184,14.077525,98.196364,Asia,Myanmar,2017-07-16,2017-07-25,Confirmed,Influenza - Avian,"domestic, chicken",25555.0,5440.0,5440.0,20115.0,0.0,9,0,100.0,21.29,1,0,0,'chicken',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,185,51.25119,48.79639,Europe,Russian Federation,2017-07-16,2017-07-24,Confirmed,Lumpy skin disease,"domestic, cattle",3.0,1.0,0.0,0.0,0.0,8,0,0.0,33.33,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
68,190,1.133392,110.61663100000001,Asia,Malaysia,2017-07-15,2017-07-18,Confirmed,Rabies,"domestic, cat, domestic, dog",268.0,3.0,0.0,3.0,0.0,3,0,0.0,1.12,2,0,0,"'cat', 'dog'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,191,4.83809,100.63008,Asia,Malaysia,2017-07-15,2017-07-18,Confirmed,Rabies,"domestic, cat, domestic, dog",210.0,1.0,0.0,1.0,0.0,3,0,0.0,0.48,2,0,0,"'cat', 'dog'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,202,50.7759,48.20327,Europe,Russian Federation,2017-07-14,2017-07-24,Confirmed,Lumpy skin disease,"domestic, cattle",16.0,1.0,0.0,0.0,0.0,10,0,0.0,6.25,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71,203,50.66697,48.57067,Europe,Russian Federation,2017-07-14,2017-07-24,Confirmed,Lumpy skin disease,"domestic, cattle",9.0,1.0,0.0,0.0,0.0,10,0,0.0,11.11,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
72,204,50.47634,47.62022,Europe,Russian Federation,2017-07-14,2017-07-24,Confirmed,Lumpy skin disease,"domestic, cattle",4.0,1.0,0.0,0.0,0.0,10,0,0.0,25.0,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
73,208,0.983224,110.600059,Asia,Malaysia,2017-07-14,2017-07-18,Confirmed,Rabies,"domestic, cat, domestic, dog",15.0,1.0,0.0,1.0,0.0,4,0,0.0,6.67,2,0,0,"'cat', 'dog'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,209,1.035097,110.68552199999999,Asia,Malaysia,2017-07-14,2017-07-18,Confirmed,Rabies,"domestic, cat, domestic, dog",156.0,2.0,0.0,2.0,0.0,4,0,0.0,1.28,2,0,0,"'cat', 'dog'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,210,1.0059790000000002,110.599145,Asia,Malaysia,2017-07-14,2017-07-18,Confirmed,Rabies,"domestic, cat, domestic, dog",63.0,2.0,0.0,3.0,0.0,4,0,0.0,3.17,2,0,0,"'cat', 'dog'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,211,1.16639,110.599974,Asia,Malaysia,2017-07-14,2017-07-18,Confirmed,Rabies,"domestic, cat, domestic, dog",220.0,10.0,0.0,16.0,0.0,4,0,0.0,4.55,2,0,0,"'cat', 'dog'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,212,1.024994,110.658418,Asia,Malaysia,2017-07-14,2017-07-18,Confirmed,Rabies,"domestic, cat, domestic, dog",106.0,1.0,0.0,2.0,0.0,4,0,0.0,0.94,2,0,0,"'cat', 'dog'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,216,22.807541,120.307975,Asia,Taiwan,2017-07-13,2017-07-31,Confirmed,Influenza - Avian,"domestic, chicken",1096.0,153.0,153.0,943.0,0.0,18,0,100.0,13.96,1,0,0,'chicken',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,235,1.149975,110.64583329999999,Asia,Malaysia,2017-12-07,2017-07-18,Confirmed,Rabies,"domestic, cat, domestic, dog",305.0,2.0,0.0,10.0,0.0,0,142,0.0,0.66,2,0,0,"'cat', 'dog'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,238,-17.81,24.06,Africa,Namibia,2017-12-07,2017-07-17,Confirmed,Foot and mouth disease,"domestic, cattle",400.0,9.0,0.0,0.0,0.0,0,143,0.0,2.25,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
81,244,50.849988,55.883605,Europe,Russian Federation,2017-11-07,2017-07-24,Confirmed,Lumpy skin disease,"domestic, cattle",419.0,2.0,0.0,0.0,0.0,0,106,0.0,0.48,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
82,259,52.44597099999999,53.545054,Europe,Russian Federation,2017-10-07,2017-07-24,Confirmed,Lumpy skin disease,"domestic, cattle",108.0,1.0,0.0,0.0,0.0,0,75,0.0,0.93,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
83,270,1.15628889,110.54083329999999,Asia,Malaysia,2017-08-07,2017-07-18,Confirmed,Rabies,"domestic, cat, domestic, dog",80.0,1.0,0.0,1.0,0.0,0,20,0.0,1.25,2,0,0,"'cat', 'dog'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,278,40.435556,-8.748611,Europe,Portugal,2017-07-07,2017-01-08,Confirmed,Newcastle disease,"domestic, pigeon",200.0,1.0,0.0,1.0,1.0,0,180,0.0,0.5,1,0,0,'pigeon',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
85,279,-26.485692999999998,31.191971000000002,Africa,Swaziland,2017-07-07,2017-07-21,Confirmed,African horse sickness,"domestic, horse",24.0,1.0,1.0,0.0,0.0,14,0,100.0,4.17,1,0,0,'horse',0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,288,51.263056,6.549167,Europe,Germany,2017-06-07,2017-01-08,Confirmed,Equine infectious anaemia,"domestic, equidae",54.0,1.0,0.0,1.0,0.0,0,150,0.0,1.85,1,0,0,'equidae',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,289,51.263056,6.549167,Europe,Germany,2017-06-07,2017-01-08,Confirmed,Equine infectious anaemia,"domestic, equidae",52.0,1.0,0.0,1.0,0.0,0,150,0.0,1.92,1,0,0,'equidae',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,302,-26.3,28.2,Africa,South Africa,2017-06-07,2017-10-07,Confirmed,Influenza - Avian,"domestic, chicken",370000.0,39.0,39.0,0.0,0.0,122,0,100.0,0.01,1,0,0,'chicken',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,316,42.224127,22.398256,Europe,The former Yugoslav Republic of Macedonia,2017-05-07,2017-10-07,Confirmed,Lumpy skin disease,"domestic, cattle",132.0,1.0,0.0,1.0,0.0,153,0,0.0,0.76,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
90,317,31.890897,34.910371000000005,Asia,Israel,2017-04-07,2017-08-16,Confirmed,Sheep pox and goat pox,"domestic, sheep",700.0,100.0,16.0,0.0,0.0,131,0,16.0,14.29,1,0,0,'sheep',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
91,324,20.4809,105.9712,Asia,Viet Nam,2017-04-07,2017-11-07,Confirmed,Influenza - Avian,"domestic, unspecified bird",1135.0,500.0,300.0,835.0,0.0,214,0,60.0,44.05,1,0,1,'bird',0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,354,31.325219,34.587519,Asia,Israel,2017-01-07,2017-08-16,Confirmed,Sheep pox and goat pox,"domestic, sheep",1200.0,50.0,0.0,0.0,0.0,221,0,0.0,4.17,1,0,0,'sheep',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
93,362,51.17369,49.227779999999996,Europe,Russian Federation,2017-01-07,2017-06-07,Confirmed,Lumpy skin disease,"domestic, cattle",16.0,1.0,0.0,0.0,0.0,151,0,0.0,6.25,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
94,363,51.2395,49.0046,Europe,Russian Federation,2017-01-07,2017-06-07,Confirmed,Lumpy skin disease,"domestic, cattle",8.0,1.0,0.0,0.0,0.0,151,0,0.0,12.5,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
95,377,53.565278,10.001389,Europe,Germany,2017-06-28,2017-01-08,Confirmed,Equine infectious anaemia,"domestic, equidae",18.0,1.0,0.0,1.0,0.0,0,171,0.0,5.56,1,0,0,'equidae',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,387,53.565278,10.001389,Europe,Germany,2017-06-26,2017-01-08,Confirmed,Equine infectious anaemia,"domestic, equidae",14.0,3.0,0.0,3.0,0.0,0,169,0.0,21.43,1,0,0,'equidae',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,388,5.57775,-74.43536,Americas,Colombia,2017-06-26,2017-10-07,Confirmed,Foot and mouth disease,"domestic, cattle",15.0,8.0,0.0,0.0,0.0,103,0,0.0,53.33,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
98,393,51.38399999999999,47.3755,Europe,Russian Federation,2017-06-26,2017-06-07,Confirmed,Lumpy skin disease,"domestic, cattle",1.0,1.0,0.0,0.0,0.0,0,19,0.0,100.0,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
99,394,51.2049,49.12229,Europe,Russian Federation,2017-06-26,2017-06-07,Confirmed,Lumpy skin disease,"domestic, cattle",3.0,1.0,0.0,0.0,0.0,0,19,0.0,33.33,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100,398,48.816666999999995,10.966667,Europe,Germany,2017-06-24,2017-01-08,Confirmed,Equine infectious anaemia,"domestic, equidae",43.0,3.0,0.0,3.0,0.0,0,167,0.0,6.98,1,0,0,'equidae',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,399,53.565278,10.001389,Europe,Germany,2017-06-24,2017-01-08,Confirmed,Equine infectious anaemia,"domestic, equidae",3.0,1.0,0.0,1.0,0.0,0,167,0.0,33.33,1,0,0,'equidae',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,414,50.615398,3.2840480000000003,Europe,Belgium,2017-06-22,2017-06-27,Confirmed,Influenza - Avian,"domestic, unspecified bird",66.0,38.0,38.0,28.0,0.0,5,0,100.0,57.58,1,0,1,'bird',0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,428,5.55218,-74.43082,Americas,Colombia,2017-06-20,2017-10-07,Confirmed,Foot and mouth disease,"domestic, cattle",68.0,30.0,2.0,0.0,0.0,109,0,6.67,44.12,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
104,429,-26.8,28.8,Africa,South Africa,2017-06-20,2017-06-26,Confirmed,Influenza - Avian,"domestic, chicken",243000.0,25000.0,25000.0,0.0,0.0,6,0,100.0,10.29,1,0,0,'chicken',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,430,50.467040000000004,4.3001510000000005,Europe,Belgium,2017-06-20,2017-06-27,Confirmed,Influenza - Avian,"domestic, unspecified bird",20.0,19.0,19.0,1.0,0.0,7,0,100.0,95.0,1,0,1,'bird',0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,431,52.283823,7.175625,Europe,Germany,2017-06-20,2017-06-28,Confirmed,Equine infectious anaemia,"domestic, horse",18.0,1.0,0.0,1.0,0.0,8,0,0.0,5.56,1,0,0,'horse',0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,432,50.79913,3.21386,Europe,Belgium,2017-06-20,2017-06-21,Confirmed,Influenza - Avian,"domestic, unspecified bird",972.0,0.0,0.0,972.0,0.0,1,0,0.0,0.0,1,0,1,'bird',0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,433,50.057546,4.438042,Europe,Belgium,2017-06-20,2017-06-21,Confirmed,Influenza - Avian,"domestic, unspecified bird",47.0,35.0,35.0,12.0,0.0,1,0,100.0,74.47,1,0,1,'bird',0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,434,50.626721999999994,3.806665,Europe,Belgium,2017-06-20,2017-06-21,Confirmed,Influenza - Avian,"domestic, unspecified bird",120.0,22.0,22.0,98.0,0.0,1,0,100.0,18.33,1,0,1,'bird',0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,438,23.242137,120.282777,Asia,Taiwan,2017-06-19,2017-06-27,Confirmed,Influenza - Avian,"domestic, duck",6796.0,0.0,0.0,6796.0,0.0,8,0,0.0,0.0,1,0,0,'duck',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,439,23.591720000000002,120.25441000000001,Asia,Taiwan,2017-06-19,2017-06-27,Confirmed,Influenza - Avian,"domestic, turkey",1500.0,319.0,319.0,1181.0,0.0,8,0,100.0,21.27,1,0,0,'turkey',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,495,-26.9,28.6,Africa,South Africa,2017-06-19,2017-06-22,Confirmed,Influenza - Avian,"domestic, chicken",24000.0,5000.0,5000.0,0.0,0.0,3,0,100.0,20.83,1,0,0,'chicken',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,508,51.31183,6.7893,Europe,Germany,2017-06-17,2017-06-28,Confirmed,Equine infectious anaemia,"domestic, horse",57.0,1.0,0.0,1.0,0.0,11,0,0.0,1.75,1,0,0,'horse',0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,516,22.422472,120.57730600000001,Asia,Taiwan,2017-06-16,2017-06-27,Confirmed,Influenza - Avian,"domestic, duck",2406.0,0.0,0.0,2406.0,0.0,11,0,0.0,0.0,1,0,0,'duck',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
